,taxon,structural_zero (Plant.condition = Diseased),structural_zero (Plant.condition = Healthy)
66,ASV93,FALSE,FALSE
67,ASV94,FALSE,FALSE
68,ASV97,FALSE,FALSE
69,ASV99,FALSE,FALSE
70,ASV100,FALSE,FALSE
71,ASV103,FALSE,FALSE
72,ASV104,FALSE,FALSE
73,ASV108,FALSE,FALSE
74,ASV109,FALSE,FALSE
75,ASV110,FALSE,FALSE
76,ASV111,FALSE,FALSE
77,ASV114,FALSE,FALSE
78,ASV115,FALSE,FALSE
79,ASV117,FALSE,FALSE
80,ASV120,FALSE,FALSE
81,ASV121,FALSE,FALSE
82,ASV122,FALSE,FALSE
83,ASV123,FALSE,FALSE
84,ASV124,FALSE,FALSE
85,ASV125,FALSE,FALSE
86,ASV126,FALSE,FALSE
87,ASV129,FALSE,FALSE
88,ASV130,FALSE,FALSE
89,ASV131,FALSE,FALSE
90,ASV133,FALSE,FALSE
91,ASV135,FALSE,FALSE
92,ASV136,FALSE,FALSE
93,ASV138,FALSE,FALSE
94,ASV139,FALSE,FALSE
95,ASV140,FALSE,FALSE
96,ASV141,FALSE,FALSE
97,ASV143,FALSE,FALSE
98,ASV144,FALSE,FALSE
99,ASV145,FALSE,FALSE
100,ASV146,FALSE,FALSE
101,ASV147,FALSE,FALSE
102,ASV148,FALSE,FALSE
103,ASV149,FALSE,FALSE
104,ASV150,FALSE,FALSE
105,ASV152,FALSE,FALSE
106,ASV153,FALSE,FALSE
107,ASV154,FALSE,FALSE
108,ASV156,FALSE,FALSE
109,ASV157,FALSE,FALSE
110,ASV158,FALSE,FALSE
111,ASV159,FALSE,FALSE
112,ASV161,FALSE,FALSE
113,ASV162,FALSE,FALSE
114,ASV163,FALSE,FALSE
115,ASV164,FALSE,FALSE
116,ASV165,FALSE,FALSE
117,ASV166,FALSE,FALSE
118,ASV170,FALSE,FALSE
119,ASV171,FALSE,FALSE
120,ASV172,FALSE,FALSE
121,ASV173,FALSE,FALSE
122,ASV174,FALSE,FALSE
123,ASV177,FALSE,FALSE
124,ASV179,FALSE,FALSE
125,ASV182,FALSE,FALSE
126,ASV183,FALSE,FALSE
127,ASV185,FALSE,FALSE
128,ASV186,FALSE,FALSE
129,ASV187,FALSE,FALSE
130,ASV188,FALSE,FALSE
131,ASV189,FALSE,FALSE
132,ASV190,FALSE,FALSE
133,ASV191,FALSE,FALSE
134,ASV193,FALSE,FALSE
135,ASV194,FALSE,FALSE
136,ASV196,FALSE,FALSE
137,ASV197,FALSE,FALSE
138,ASV198,FALSE,FALSE
139,ASV199,FALSE,FALSE
140,ASV200,FALSE,FALSE
141,ASV201,FALSE,FALSE
142,ASV203,FALSE,FALSE
143,ASV204,FALSE,FALSE
144,ASV205,FALSE,FALSE
145,ASV207,FALSE,FALSE
146,ASV209,FALSE,FALSE
147,ASV211,FALSE,FALSE
148,ASV214,FALSE,FALSE
149,ASV215,FALSE,FALSE
150,ASV218,FALSE,FALSE
151,ASV219,FALSE,FALSE
152,ASV220,FALSE,FALSE
153,ASV221,FALSE,FALSE
154,ASV222,FALSE,FALSE
155,ASV223,FALSE,FALSE
156,ASV224,FALSE,FALSE
157,ASV226,FALSE,FALSE
158,ASV228,FALSE,FALSE
159,ASV229,FALSE,FALSE
160,ASV230,FALSE,FALSE
161,ASV232,FALSE,FALSE
162,ASV233,FALSE,FALSE
163,ASV235,FALSE,FALSE
164,ASV241,FALSE,FALSE
165,ASV242,FALSE,FALSE
166,ASV243,FALSE,FALSE
167,ASV244,FALSE,FALSE
168,ASV245,FALSE,FALSE
169,ASV246,FALSE,FALSE
170,ASV247,FALSE,FALSE
171,ASV248,FALSE,FALSE
172,ASV249,FALSE,FALSE
173,ASV250,FALSE,FALSE
174,ASV253,FALSE,FALSE
175,ASV254,FALSE,FALSE
176,ASV255,FALSE,FALSE
177,ASV256,FALSE,FALSE
178,ASV257,FALSE,FALSE
179,ASV259,FALSE,FALSE
180,ASV260,FALSE,FALSE
181,ASV261,FALSE,FALSE
182,ASV262,FALSE,FALSE
183,ASV263,FALSE,FALSE
184,ASV264,FALSE,FALSE
185,ASV265,FALSE,FALSE
186,ASV266,FALSE,FALSE
187,ASV267,FALSE,FALSE
188,ASV268,FALSE,FALSE
189,ASV269,FALSE,FALSE
190,ASV270,FALSE,FALSE
191,ASV271,FALSE,FALSE
192,ASV272,FALSE,FALSE
193,ASV275,FALSE,FALSE
194,ASV277,FALSE,FALSE
195,ASV278,FALSE,FALSE
196,ASV279,FALSE,FALSE
197,ASV280,FALSE,FALSE
198,ASV281,FALSE,FALSE
199,ASV282,FALSE,FALSE
200,ASV283,FALSE,FALSE
201,ASV284,FALSE,FALSE
202,ASV285,FALSE,FALSE
203,ASV286,FALSE,FALSE
204,ASV287,FALSE,FALSE
205,ASV288,FALSE,FALSE
206,ASV291,FALSE,FALSE
207,ASV292,FALSE,FALSE
208,ASV293,FALSE,FALSE
209,ASV294,FALSE,FALSE
210,ASV295,FALSE,FALSE
211,ASV296,FALSE,FALSE
212,ASV297,FALSE,FALSE
213,ASV298,FALSE,FALSE
214,ASV300,FALSE,FALSE
215,ASV301,FALSE,FALSE
216,ASV302,FALSE,FALSE
217,ASV303,FALSE,FALSE
218,ASV304,FALSE,FALSE
219,ASV305,FALSE,FALSE
220,ASV306,FALSE,FALSE
221,ASV307,FALSE,FALSE
222,ASV308,FALSE,FALSE
223,ASV309,FALSE,FALSE
224,ASV310,FALSE,TRUE
225,ASV311,FALSE,FALSE
226,ASV314,FALSE,FALSE
227,ASV316,FALSE,FALSE
228,ASV317,FALSE,FALSE
229,ASV318,FALSE,FALSE
230,ASV319,FALSE,FALSE
231,ASV320,FALSE,FALSE
232,ASV321,FALSE,FALSE
233,ASV322,FALSE,FALSE
234,ASV323,FALSE,FALSE
235,ASV324,FALSE,FALSE
236,ASV325,FALSE,FALSE
237,ASV326,FALSE,FALSE
238,ASV327,FALSE,FALSE
239,ASV328,FALSE,FALSE
240,ASV330,FALSE,FALSE
241,ASV331,FALSE,FALSE
242,ASV332,FALSE,FALSE
243,ASV333,FALSE,FALSE
244,ASV334,FALSE,FALSE
245,ASV335,FALSE,FALSE
246,ASV336,FALSE,FALSE
247,ASV338,FALSE,FALSE
248,ASV339,FALSE,FALSE
249,ASV340,TRUE,FALSE
250,ASV341,FALSE,FALSE
251,ASV342,FALSE,FALSE
252,ASV344,FALSE,FALSE
253,ASV345,FALSE,FALSE
254,ASV348,FALSE,FALSE
255,ASV349,FALSE,FALSE
256,ASV351,FALSE,FALSE
257,ASV352,FALSE,FALSE
258,ASV353,FALSE,FALSE
259,ASV354,FALSE,FALSE
260,ASV355,FALSE,FALSE
261,ASV357,FALSE,FALSE
262,ASV359,FALSE,FALSE
263,ASV360,FALSE,FALSE
264,ASV361,FALSE,FALSE
265,ASV362,FALSE,FALSE
266,ASV363,FALSE,FALSE
267,ASV364,FALSE,FALSE
268,ASV365,FALSE,FALSE
269,ASV368,FALSE,FALSE
270,ASV370,FALSE,FALSE
271,ASV371,FALSE,FALSE
272,ASV372,FALSE,FALSE
273,ASV373,FALSE,FALSE
274,ASV375,FALSE,FALSE
275,ASV377,FALSE,FALSE
276,ASV378,FALSE,FALSE
277,ASV379,FALSE,FALSE
278,ASV380,FALSE,FALSE
279,ASV381,FALSE,FALSE
280,ASV382,FALSE,FALSE
281,ASV383,FALSE,FALSE
282,ASV385,FALSE,FALSE
283,ASV386,FALSE,FALSE
284,ASV387,FALSE,FALSE
285,ASV388,FALSE,FALSE
286,ASV389,FALSE,FALSE
287,ASV390,FALSE,FALSE
288,ASV391,FALSE,FALSE
289,ASV392,FALSE,FALSE
290,ASV393,FALSE,FALSE
291,ASV394,FALSE,FALSE
292,ASV395,FALSE,FALSE
293,ASV396,FALSE,FALSE
294,ASV397,FALSE,FALSE
295,ASV398,FALSE,FALSE
296,ASV399,FALSE,FALSE
297,ASV400,TRUE,FALSE
298,ASV401,FALSE,FALSE
299,ASV402,FALSE,FALSE
300,ASV404,FALSE,FALSE
301,ASV405,FALSE,FALSE
302,ASV406,FALSE,FALSE
303,ASV408,FALSE,FALSE
304,ASV410,FALSE,FALSE
305,ASV411,FALSE,FALSE
306,ASV412,FALSE,FALSE
307,ASV413,FALSE,FALSE
308,ASV415,FALSE,FALSE
309,ASV416,FALSE,FALSE
310,ASV417,FALSE,FALSE
311,ASV418,FALSE,FALSE
312,ASV419,FALSE,FALSE
313,ASV420,FALSE,FALSE
314,ASV421,FALSE,FALSE
315,ASV423,FALSE,FALSE
316,ASV424,FALSE,FALSE
317,ASV425,FALSE,FALSE
318,ASV426,FALSE,FALSE
319,ASV428,FALSE,FALSE
320,ASV429,FALSE,FALSE
321,ASV431,FALSE,FALSE
322,ASV432,FALSE,FALSE
323,ASV433,FALSE,FALSE
324,ASV434,FALSE,FALSE
325,ASV436,FALSE,FALSE
326,ASV437,FALSE,FALSE
327,ASV439,FALSE,FALSE
328,ASV440,FALSE,FALSE
329,ASV442,FALSE,FALSE
330,ASV443,FALSE,FALSE
331,ASV444,FALSE,FALSE
332,ASV445,FALSE,FALSE
333,ASV446,FALSE,FALSE
334,ASV447,FALSE,FALSE
335,ASV448,FALSE,FALSE
336,ASV449,FALSE,FALSE
337,ASV451,FALSE,FALSE
338,ASV453,FALSE,FALSE
339,ASV454,FALSE,FALSE
340,ASV456,FALSE,FALSE
341,ASV457,FALSE,FALSE
342,ASV458,FALSE,FALSE
343,ASV459,FALSE,FALSE
344,ASV460,FALSE,FALSE
345,ASV461,FALSE,FALSE
346,ASV465,FALSE,FALSE
347,ASV467,FALSE,FALSE
348,ASV470,FALSE,FALSE
349,ASV472,FALSE,FALSE
350,ASV473,FALSE,FALSE
351,ASV474,FALSE,FALSE
352,ASV475,FALSE,FALSE
353,ASV476,FALSE,FALSE
354,ASV477,FALSE,FALSE
355,ASV480,FALSE,FALSE
356,ASV481,FALSE,FALSE
357,ASV483,FALSE,FALSE
358,ASV484,FALSE,FALSE
359,ASV485,TRUE,FALSE
360,ASV486,FALSE,FALSE
361,ASV487,FALSE,FALSE
362,ASV488,FALSE,FALSE
363,ASV489,FALSE,FALSE
364,ASV490,FALSE,FALSE
365,ASV491,FALSE,FALSE
366,ASV492,FALSE,FALSE
367,ASV493,FALSE,FALSE
368,ASV494,FALSE,FALSE
369,ASV495,FALSE,FALSE
370,ASV497,FALSE,FALSE
371,ASV498,FALSE,FALSE
372,ASV500,FALSE,FALSE
373,ASV501,FALSE,FALSE
374,ASV502,FALSE,FALSE
375,ASV503,FALSE,FALSE
376,ASV504,FALSE,FALSE
377,ASV505,FALSE,FALSE
378,ASV506,FALSE,FALSE
379,ASV507,FALSE,FALSE
380,ASV508,FALSE,FALSE
381,ASV509,FALSE,FALSE
382,ASV510,FALSE,FALSE
383,ASV511,FALSE,FALSE
384,ASV513,FALSE,FALSE
385,ASV514,FALSE,FALSE
386,ASV515,FALSE,FALSE
387,ASV518,FALSE,FALSE
388,ASV519,FALSE,FALSE
389,ASV520,FALSE,FALSE
390,ASV521,FALSE,FALSE
391,ASV522,FALSE,FALSE
392,ASV524,FALSE,FALSE
393,ASV526,FALSE,FALSE
394,ASV528,FALSE,FALSE
395,ASV531,FALSE,FALSE
396,ASV532,FALSE,FALSE
397,ASV533,FALSE,FALSE
398,ASV534,FALSE,FALSE
399,ASV535,FALSE,FALSE
400,ASV536,FALSE,FALSE
401,ASV537,FALSE,FALSE
402,ASV538,FALSE,FALSE
403,ASV539,FALSE,FALSE
404,ASV540,FALSE,FALSE
405,ASV541,FALSE,FALSE
406,ASV542,FALSE,FALSE
407,ASV543,FALSE,FALSE
408,ASV544,FALSE,FALSE
409,ASV545,FALSE,FALSE
410,ASV546,FALSE,FALSE
411,ASV547,FALSE,FALSE
412,ASV548,FALSE,FALSE
413,ASV549,FALSE,FALSE
414,ASV551,FALSE,FALSE
415,ASV553,FALSE,FALSE
416,ASV554,FALSE,FALSE
417,ASV555,FALSE,FALSE
418,ASV557,FALSE,FALSE
419,ASV558,FALSE,FALSE
420,ASV559,FALSE,FALSE
421,ASV560,FALSE,FALSE
422,ASV561,FALSE,FALSE
423,ASV562,FALSE,FALSE
424,ASV563,FALSE,FALSE
425,ASV564,FALSE,FALSE
426,ASV565,FALSE,FALSE
427,ASV566,FALSE,FALSE
428,ASV567,FALSE,FALSE
429,ASV568,TRUE,FALSE
430,ASV569,FALSE,FALSE
431,ASV570,FALSE,FALSE
432,ASV571,FALSE,FALSE
433,ASV572,FALSE,FALSE
434,ASV573,FALSE,FALSE
435,ASV575,FALSE,FALSE
436,ASV576,FALSE,FALSE
437,ASV577,FALSE,FALSE
438,ASV578,FALSE,FALSE
439,ASV579,FALSE,FALSE
440,ASV580,FALSE,FALSE
441,ASV581,FALSE,FALSE
442,ASV582,FALSE,FALSE
443,ASV583,FALSE,FALSE
444,ASV584,FALSE,FALSE
445,ASV585,FALSE,FALSE
446,ASV586,FALSE,FALSE
447,ASV587,FALSE,FALSE
448,ASV588,FALSE,FALSE
449,ASV590,FALSE,FALSE
450,ASV591,FALSE,FALSE
451,ASV592,FALSE,FALSE
452,ASV593,FALSE,FALSE
453,ASV594,FALSE,FALSE
454,ASV595,FALSE,FALSE
455,ASV596,FALSE,FALSE
456,ASV598,FALSE,FALSE
457,ASV599,FALSE,FALSE
458,ASV600,FALSE,FALSE
459,ASV601,FALSE,FALSE
460,ASV602,FALSE,FALSE
461,ASV603,FALSE,FALSE
462,ASV604,FALSE,FALSE
463,ASV605,FALSE,FALSE
464,ASV606,FALSE,FALSE
465,ASV608,FALSE,FALSE
466,ASV610,FALSE,FALSE
467,ASV611,FALSE,FALSE
468,ASV612,FALSE,FALSE
469,ASV613,FALSE,FALSE
470,ASV614,FALSE,FALSE
471,ASV615,FALSE,FALSE
472,ASV616,FALSE,FALSE
473,ASV617,FALSE,FALSE
474,ASV618,FALSE,FALSE
475,ASV619,FALSE,FALSE
476,ASV620,FALSE,FALSE
477,ASV621,FALSE,FALSE
478,ASV622,FALSE,FALSE
479,ASV623,FALSE,FALSE
480,ASV624,FALSE,FALSE
481,ASV626,FALSE,FALSE
482,ASV627,FALSE,FALSE
483,ASV628,FALSE,FALSE
484,ASV629,FALSE,FALSE
485,ASV630,FALSE,FALSE
486,ASV631,FALSE,FALSE
487,ASV632,FALSE,FALSE
