"taxon" "lfc_(Intercept)" "lfc_MicrocompartmentPhyllosphere" "lfc_MicrocompartmentRhizosphere" "lfc_Soil.originSoilB" "lfc_Plant.conditionHealthy" "se_(Intercept)" "se_MicrocompartmentPhyllosphere" "se_MicrocompartmentRhizosphere" "se_Soil.originSoilB" "se_Plant.conditionHealthy" "W_(Intercept)" "W_MicrocompartmentPhyllosphere" "W_MicrocompartmentRhizosphere" "W_Soil.originSoilB" "W_Plant.conditionHealthy" "p_(Intercept)" "p_MicrocompartmentPhyllosphere" "p_MicrocompartmentRhizosphere" "p_Soil.originSoilB" "p_Plant.conditionHealthy" "q_(Intercept)" "q_MicrocompartmentPhyllosphere" "q_MicrocompartmentRhizosphere" "q_Soil.originSoilB" "q_Plant.conditionHealthy" "diff_(Intercept)" "diff_MicrocompartmentPhyllosphere" "diff_MicrocompartmentRhizosphere" "diff_Soil.originSoilB" "diff_Plant.conditionHealthy" "passed_ss_(Intercept)" "passed_ss_MicrocompartmentPhyllosphere" "passed_ss_MicrocompartmentRhizosphere" "passed_ss_Soil.originSoilB" "passed_ss_Plant.conditionHealthy"
"21" "Ammoniphilus" 0.801997759412193 -0.726480823905931 -0.777591223934945 -0.512415146409338 -0.493482015148679 0.261570025664112 0.304127803294918 0.327642835422891 0.151564185265054 0.141164451970555 3.0660919857922 -2.38873531467772 -2.37328926460822 -3.38084584767325 -3.49579521090488 0.00665460588486689 0.0280678960364139 0.0289696417373188 0.00332976669600352 0.00258070806435792 1 1 1 0.606017538672641 0.774212419307376 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"22" "Aneurinibacillus" -1.64969120121706 1.45995040038415 0.562227288462917 0.781595603180313 -0.1006564748627 0.243479703473842 0.285250034855671 0.298847321902295 0.144771780803944 0.134355321824603 -6.77547728899009 5.11814275894076 1.88131948074385 5.39881183225055 -0.749181152601492 3.43508998197511e-07 2.46105170518869e-05 0.0711713741481225 1.17667104636555e-05 0.460472975334465 0.000107861825434018 0.00718627097915098 1 0.00289461077405926 1 TRUE TRUE FALSE TRUE FALSE TRUE TRUE FALSE FALSE TRUE
"23" "Aquicella" -0.553411170242708 1.27120587527957 1.28733392817057 -1.21916704550841 -0.300234524041234 0.339413909616529 0.394751066152873 0.376041964551598 0.243133412362442 0.23340178135128 -1.6304905443267 3.22027217726951 3.4233783713624 -5.01439532173793 -1.2863420420488 0.113812813047787 0.00315079517242687 0.00186334135542659 2.43713065438212e-05 0.208498924715488 1 0.708928913796046 0.454655290724087 0.00582474226397327 1 FALSE FALSE FALSE TRUE FALSE TRUE TRUE FALSE TRUE TRUE
"24" "Archangium" -0.341575598666581 0.658445706341466 0.747654319513444 -1.01223697720934 -0.284237821785472 0.261720460628257 0.309281442651183 0.328610181661961 0.147046259992247 0.136633336695913 -1.30511614509096 2.12895316543153 2.2752013213107 -6.88379954214891 -2.08029627804569 0.211519813261602 0.0502364560668679 0.0380001038357168 5.20108862073179e-06 0.0550560208830052 1 1 1 0.00131587542104514 1 FALSE FALSE FALSE TRUE FALSE TRUE FALSE TRUE TRUE TRUE
"25" "Arcticibacter" -0.0904260787397232 -0.0268676709185631 0.569942439866446 -0.14939578918937 -0.245823140525414 0.276875005270292 0.343544106848508 0.361714996695683 0.18623258025316 0.176062929517911 -0.326595312030594 -0.0782073404344873 1.57566715528234 -0.802200071471302 -1.39622316406138 0.751441033921181 0.939374305902723 0.149556054999473 0.443103046168915 0.196125678899601 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE TRUE
"26" "Arenibacter" -0.755551981307765 0.853129062904286 0.785732179482889 -0.942720031444614 0.87535852619165 0.279624402311648 0.334892932246945 0.344082011586518 0.160694731412914 0.150339789185469 -2.70202448377765 2.54746810325398 2.28356075884345 -5.86652731645719 5.82253394749511 0.0243129558097543 0.031324599320789 0.048280505282874 0.000238793803618553 0.000252259718945768 1 1 1 0.0513406677779889 0.0787050323110796 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"27" "Arenimonas" 0.38715624083607 -0.20623787724345 -0.35200539325328 -0.906400673173566 0.0688060154489994 0.273806890321217 0.317867260297463 0.365583571237393 0.238704715456824 0.228941778871848 1.41397552260966 -0.648817613523488 -0.962858894511714 -3.79716283123663 0.30053935890624 0.165728651829094 0.520463345281018 0.341869280204241 0.000527170222991118 0.765448065926909 1 1 1 0.10859706593617 1 FALSE FALSE FALSE FALSE FALSE TRUE TRUE TRUE FALSE TRUE
"28" "Arsenicitalea" 0.994805123677411 -1.29856678652752 -0.979251768460156 0.101912936079864 -0.0921433708916015 0.289192859605108 0.329303241819175 0.367712712405191 0.179241670688849 0.169016978001262 3.43993667421738 -3.94337686854775 -2.66308924174777 0.568578365110076 -0.545172277846036 0.00739125339425896 0.00338856288371409 0.0259142672937147 0.58354898288578 0.598883202486505 1 0.759038085951956 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE FALSE TRUE TRUE FALSE
"29" "Arthrobacter" 0.320468826076607 -2.74063464864875 2.27431567312762 -2.55156981931721 0.401522584982192 0.360281662354814 0.359214605769316 0.391792272698171 0.187111481770924 0.176948843821484 0.889495246530205 -7.62951896897186 5.80490181050535 -13.6366287903221 2.26914500434527 0.407982418213887 0.000264449934099947 0.00114639487775215 9.65705916888505e-06 0.0637425004914149 1 0.0703436824705859 0.291184298949045 0.00241426479222126 1 FALSE FALSE FALSE TRUE FALSE TRUE TRUE FALSE FALSE TRUE
"30" "Asticcacaulis" -0.84276384002149 -0.355814396945359 0.0527891813296868 1.07770974435019 0.308921731178126 0.32179813391889 0.376677722755906 0.426544240055237 0.283660997928056 0.274188356230781 -2.61892084257366 -0.944612265206703 0.123760155154951 3.79928771393354 1.12667706034209 0.0150459998495473 0.354270270653136 0.902535846397239 0.000873603591085317 0.271018695589421 1 1 1 0.174720718217063 1 FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE TRUE
